geoid,latitude.x,longitude.x,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index,nearest_facility,distance_m,longitude.y,latitude.y,county,address,city,zip_code,type,residential_wells_sampled,site_lead,site_lead_email,site_lead_phone,hyperlink,military,facility_date
26075,42.2118456602492,-84.40736371398212,Summit Township,MUN,2018/07/06 00:00:00+00,0,0,0,0,0,444 East South Street,2084.891066404695,-84.39114,42.22624,Jackson County,"444 E South St, Jackson, MI, 49203, USA",Jackson,49203,Plating,No,Zach McCurley,McCurleyZ1@michigan.gov,517-290-9074,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/444-east-south-street,No,2024/02/27 17:00:00+00
26075,42.21325316393392,-84.50865740631728,Arbor Ridge Condominiums,MUN,2018/07/06 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,9516.80511565888,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.23130319998128,-84.25481537163554,Ymca Storer,CHLCMP,2019/05/22 00:00:00+00,0,0,0,0,0,Michner Plating – Angling Road,10520.314074114593,-84.38258536,42.23033975,Jackson County,1725 Angling Rd.,Jackson,49203,Plating,Yes,Zachary McCurley,McCurleyZ1@michigan.gov,517-290-2555,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating-angling-road,No,2023/05/22 00:00:00+00
26075,42.23284546348232,-84.35613700053156,Indian Village,MUN,2018/07/19 00:00:00+00,0,0,0,0,0,Michner Plating – Angling Road,2195.3161636072496,-84.38258536,42.23033975,Jackson County,1725 Angling Rd.,Jackson,49203,Plating,Yes,Zachary McCurley,McCurleyZ1@michigan.gov,517-290-2555,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating-angling-road,No,2023/05/22 00:00:00+00
26075,42.23429817970321,-84.45746329690849,Coffmans Trailer Park,MUN,2018/07/20 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,4697.179139491961,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.23566129277065,-84.55879382857249,Arbor Village,MUN,2018/07/11 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,12687.849630177549,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.25223475418663,-84.20352239892141,Allegiant Medical Center - Grass Lake,MEDCAR,2019/08/13 00:00:00+00,0,0,0,0,0,Michner Plating – Angling Road,14940.164248203331,-84.38258536,42.23033975,Jackson County,1725 Angling Rd.,Jackson,49203,Plating,Yes,Zachary McCurley,McCurleyZ1@michigan.gov,517-290-2555,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating-angling-road,No,2023/05/22 00:00:00+00
26075,42.25382231573057,-84.30487629442867,Leoni Township,MUN,2018/07/19 00:00:00+00,0,0,0,0,0,Michner Plating – Angling Road,6909.326204805224,-84.38258536,42.23033975,Jackson County,1725 Angling Rd.,Jackson,49203,Plating,Yes,Zachary McCurley,McCurleyZ1@michigan.gov,517-290-2555,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating-angling-road,No,2023/05/22 00:00:00+00
26075,42.25672864047906,-84.50759838012529,NA,MUN,2020/10/07 17:00:00+00,2,0,0,0,0.2,Michner Plating - Mechanic Street,8327.990550065097,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.25927619408476,-84.71033663247835,ALBION,MUN,2021/04/20 00:00:00+00,19,0,0,2.3,1.90115,Michner Plating - Mechanic Street,25013.3952591446,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.276319468682686,-84.35497282918493,EARLY IMPRESSIONS,MUN,2020/10/29 00:00:00+00,0,0,0,7,0.0035,Michner Plating - Mechanic Street,4952.6263043997305,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.27777309598391,-84.45636876243847,ABC Academy #1,DAYCARE,2018/12/04 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,4921.549521606096,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.27913699518461,-84.55776897980235,"Parma, Village of",MUN,2018/07/06 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,12773.026750994788,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.29570698271679,-84.20225297207057,Tenneco Automotive #2,INDUS,2019/08/01 00:00:00+00,0,0,0,0,0,Michner Plating – Angling Road,16524.291605917995,-84.38258536,42.23033975,Jackson County,1725 Angling Rd.,Jackson,49203,Plating,Yes,Zachary McCurley,McCurleyZ1@michigan.gov,517-290-2555,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating-angling-road,No,2023/05/22 00:00:00+00
26075,42.29729564911535,-84.30367650287361,East Jackson Elementary School,SCH,2018/07/17 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,9772.353363875674,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.29879461138948,-84.4051049921301,ABC ACADEMY #1,MUN,2022/02/15 00:00:00+00,2,0,0,3,0.2015,Michner Plating - Mechanic Street,5057.662238169304,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.31824879208562,-84.25234613629935,Coachmans Cove,MUN,2018/07/20 00:00:00+00,0,0,0,0,0,Michner Plating – Angling Road,14504.39396186176,-84.38258536,42.23033975,Jackson County,1725 Angling Rd.,Jackson,49203,Plating,Yes,Zachary McCurley,McCurleyZ1@michigan.gov,517-290-2555,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating-angling-road,No,2023/05/22 00:00:00+00
26075,42.31979314163618,-84.35380708524265,Jackson Readiness Center,OFFICE,2019/08/13 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,8569.128634185465,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.32124769703019,-84.45527280076669,Flora List Child Care,SCH,2018/07/11 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,8551.87164979879,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.34226860096475,-84.40397337691155,Sherman Oaks,MUN,2018/07/11 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,9892.63511472207,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.38424128342262,-84.30127194292666,Pleasant Lake Mobile Home Court,MUN,2018/07/11 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,16935.07639794393,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.38970491048614,-84.70757110758905,Springport,MUN,2018/07/17 00:00:00+00,3,0,0,0,0.3,Michner Plating - Mechanic Street,29027.760974584995,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26075,42.40819593776395,-84.45307652926495,Russell Miller Wild 100,CHLCMP,2019/07/31 00:00:00+00,0,0,0,0,0,Michner Plating - Mechanic Street,17641.436796469883,-84.406515,42.253322,Jackson County,506 North Mechanic Street,Jackson,48912,Plating,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/michner-plating,No,2018/12/12 00:00:00+00
26025,42.08938044442397,-85.11840712930828,Arcosa,INDUS,2019/08/13 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,25943.039465712605,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.09016003929334,-85.21951084100891,ATHENS,MUN,2020/11/04 00:00:00+00,4,0,0,2,0.401,Battle Creek Executive Airport,23385.282250001357,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.11225544253838,-85.26979557584431,Nottawaseppi Huron Band - Pine Creek Reservation,TRB,2018/09/26 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,20735.72723860387,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.129982793836085,-84.8142579905511,Homer,MUN,2018/06/26 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,41067.394667071785,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.13363845798045,-85.21894111966927,Kids Time Day Care Center,DAYCARE,2020/10/28 00:00:00+00,2,0,0,15,0.2075,Battle Creek Executive Airport,18614.646945121094,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.15326073191055,-84.965638870706,Tekonsha,MUN,2018/06/20 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,28987.887455497716,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.1771167008697,-85.21837110737371,East Leroy Elementary,SCH,2018/06/22 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,13888.47976453431,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.19673878797384,-84.96489458313707,Twin Valley,MUN,2018/06/20 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,26646.516816479696,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.217986945626485,-84.91386777977269,Eaton Corporation,INDUS,2019/07/31 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,29700.901795025526,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.22059476363884,-85.21780079059535,Sonoma Elementary School,SCH,2018/06/25 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,9274.97921270743,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.24021662140429,-84.96414962152173,Marshall Academy,SCH,2018/06/20 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,25030.541397169305,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.24195527714889,-85.16684163163393,Binder Park Zoo,PARK,2019/07/31 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,9787.34047094887,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.26242388159314,-85.01446671465136,Oaklawn Life Improvement Ctr,MEDCAR,2019/07/30 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,20369.851206269628,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.263293265042215,-85.11584772134141,Beadle Lake Elementary,SCH,2018/06/25 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,12330.805168229766,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.28159539225312,-84.76058052186666,Albion,MUN,2019/06/18 00:00:00+00,22,0,0,0,2.2,Kellogg Air National Guard Base Battle Creek,40434.1291686352,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.28268978137941,-84.86199097625351,115 TRUCK STOP,MUN,2021/02/02 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,32137.163803270123,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.28369422809585,-84.96340397274979,Calhoun Interm. School Dist.,SCH,2021/04/07 00:00:00+00,12,0,0,19,1.2095,Kellogg Air National Guard Base Battle Creek,23872.797833172906,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.28543308897788,-85.1662358429296,HARPER RIDGE,MUN,2021/03/31 12:30:00+00,0,0,0,0,0,Battle Creek Executive Airport,7684.333666678437,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.2861674038111,-85.26765384271981,Barker Manufacturing,INDUS,2019/07/31 00:00:00+00,0,0,0,0,0,Battle Creek Executive Airport,1588.9630052796465,-85.257965,42.29853,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,No,2022/04/28 00:00:00+00
26025,42.304941900028055,-84.91230660137792,Mar-Lee School,SCH,2018/06/26 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,27773.758730245834,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.30677096998292,-85.11520671240459,WATTLES PARK ELEMENTARY SCHOOL,MUN,2020/11/11 00:00:00+00,0,0,0,3,0.0015,Kellogg Air National Guard Base Battle Creek,11139.021661550643,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.32891070295627,-85.16562964399287,Battle Creek - Verona System,MUN,2018/07/25 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,6956.819617650956,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.34937884605117,-85.0130440549932,CORNWELLS TURKEY HOUSE,MUN,2021/03/31 18:59:59+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,19698.969900077973,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.35102783205617,-85.21608788221675,Bedford Hills,MUN,2018/06/21 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,4383.228974472697,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.37238811504893,-85.1650230210579,THE LEARNING ZONE,MUN,2020/10/26 17:00:00+00,0,0,0,9,0.0045,Kellogg Air National Guard Base Battle Creek,9039.683906179354,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.37312230907405,-85.2665814409007,Creek Valley North,MUN,2018/06/22 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,6043.398490065635,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.39450513510496,-85.21551621540944,Bedford Elementary School,CHLCMP,2019/05/15 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,8712.524608672935,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26025,42.41586532161549,-85.16441596099816,North Pennfield School,SCH,2018/07/05 00:00:00+00,0,0,0,0,0,Kellogg Air National Guard Base Battle Creek,12719.384562835183,-85.24944,42.32027,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,Yes,2022/04/28 00:00:00+00
26077,42.090850076522585,-85.32061538748943,"Vds Farms, LLC - Fulton",INDUS,2019/07/11 00:00:00+00,0,0,0,0,0,Former Fox River Paper Company,18127.140879312723,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.09238238112807,-85.62392970230489,Weber Specialties,INDUS,2019/07/03 00:00:00+00,0,0,0,0,0,Former Fox River Paper Company,7499.898730813123,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.11392164913259,-85.57321438674138,PRAIRIE VILLAGE APARTMENTS,MUN,2022/08/18 00:00:00+00,0,0,0,22,0.011,Former Fox River Paper Company,2903.3753495068886,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.13543873073934,-85.52246415294103,Kids Court LLC,DAYCARE,2019/07/17 00:00:00+00,0,0,0,0,0,Former Fox River Paper Company,2663.7241737111963,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.1358592428864,-85.62363821932286,Schoolcraft,MUN,2018/06/18 00:00:00+00,0,0,0,0,0,Portage Former Landfill and Firefighter Training Facility,5865.523913319087,-85.59487196,42.18410701,Kalamazoo County,South Westnedge,Portage,49002,Fire Related,Yes,Megan Watikunas,WatikunasM@Michigan.gov,269-568-7733,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/portage-former-landfill-ftf,No,2020/01/24 00:00:00+00
26077,42.15637854187319,-85.37046963272537,"PURE COAST HOLDINGS, LLC.",MUN,2021/12/01 13:37:00+00,0,0,0,0,0,Former Fox River Paper Company,14581.683362776936,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.156933578034376,-85.4716790129351,Chapman Memorial Church,DAYCARE,2018/11/29 00:00:00+00,5,0,0,9,0.5045,Former Fox River Paper Company,7228.219040049986,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.15739875420203,-85.57288820126273,PORTAGE TERRACE,MUN,2022/01/24 00:00:00+00,0,0,0,3.7,0.00185,Portage Former Landfill and Firefighter Training Facility,3478.824439311337,-85.59487196,42.18410701,Kalamazoo County,South Westnedge,Portage,49002,Fire Related,Yes,Megan Watikunas,WatikunasM@Michigan.gov,269-568-7733,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/portage-former-landfill-ftf,No,2020/01/24 00:00:00+00
26077,42.17840614350767,-85.4208589792703,Climax-Scotts Elementary,SCH,2018/06/26 00:00:00+00,0,0,0,0,0,Former Fox River Paper Company,11995.241156631859,-85.53802292,42.11444594,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,No,2021/10/13 00:00:00+00
26077,42.17891603931711,-85.52210319820882,LAKELAND REFORMED CHURCH,MUN,2022/03/01 12:00:00+00,0,0,0,8,0.004,Portage Former Landfill and Firefighter Training Facility,6023.714661334352,-85.59487196,42.18410701,Kalamazoo County,South Westnedge,Portage,49002,Fire Related,Yes,Megan Watikunas,WatikunasM@Michigan.gov,269-568-7733,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/portage-former-landfill-ftf,No,2020/01/24 00:00:00+00
